age,v
10.75,1.405151757614537
3.25,0.44013935971354873
3.25,0.3963009283949812
12.5,3.134602941045327
13.25,4.5659044200644
11.5,1.586039009539706
14.25,3.7209691838217456
3.75,0.7146152174814185
9.75,0.6773961694470514
3.25,0.5659920399100988
3.25,0.5773501172918709
18.25,19.0296879994888
19,14.908666426783693
13.75,2.8245537302535535
3.75,0.37898138170378054
4.75,0.6213309758672432
9.5,0.5494211007410347
2,0.4082306468941885
14.75,13.103067303926206
6.25,0.42630817076279837
11.75,0.5356358585857307
7.25,0.3135282468059961
17.5,18.647645332803172
11.5,0.33031249420622644
10.5,1.0294612253813955
18.75,10.683286959307436
7,0.5346451226592814
9.75,0.9495449495261092
14.5,7.240153693543316
15.25,11.28256734888206
10.75,0.6920358721065831
14,8.824038810517036
11,0.8241752822897982
9,1.1819521892688165
14.5,8.767389715740961
3,0.413734896915573
15.5,5.446322356670788
11.25,1.9132551497536505
7.5,0.9980749544861818
4.5,0.37244840939808344
8.75,0.9054021388868975
5.5,1.2014047945061408
6.25,0.5386259853447823
12.5,7.66059720901894
5.5,0.8114059273957025
16.5,12.936469651240813
5.75,0.29832301893039603
10.25,0.5255651586896543
16.75,12.036827275384912
5.75,0.5552836676320487
2.75,0.3474722453940384
6.75,0.6292668837858946
3.75,0.35678103067173916
13.75,4.413661542544382
3.75,0.5297498141308302
11.75,0.4846685604854696
8,0.746726684742109
12.75,1.7021537570283904
18.75,10.17648289430128
13.75,7.284627493550454
5.25,0.566939878532456
3.5,0.4899291487463612
5,0.519421174361019
8.25,0.7579022256082574
13,3.9106262758640695
4.75,0.47724724255281564
17,11.915043639446115
6.25,0.44421882860747314
17.25,14.496800535632563
14.75,5.7170254858927505
12.75,3.3996833151160963
6.25,0.2862760174297836
5.25,0.45215599841887466
14.5,5.7095307171114325
15.75,10.375096940643985
3.75,0.439154748990309
8.75,0.6066313212873068
13.25,3.2330587446451755
14,4.273827750611264
14.5,7.162760380882472
10.25,0.30823031313434984
12.5,4.991874435748887
8.5,0.6292861091542394
12.5,0.5893759403302026
15.75,25.311009661769315
8.25,0.36510482528510385
11.25,1.1963919536408256
14.5,3.5519264856235866
14.5,8.32099733535824
5.5,0.9864426119499461
17.5,8.850412945849019
14,6.085028279233575
17.5,16.939851559293757
5.75,0.4481045639837368
18,19.3280795192702
17.25,13.573813394301766
3.25,0.3453555251198931
7.25,0.4270561271089852
8.5,0.7327608900796112
11,1.0216196539004165
14.5,2.641596038527032
13.5,4.925120458091903
9,0.5239345919279335
7.25,1.0399962272728052
12.5,13.76129294234939
18.75,16.977850019874626
14,13.21019035677296
9.25,0.5784868370797671
12,0.8384307084268896
2.5,0.5468394622548576
14.75,15.64622318231687
8.25,0.4502537972699141
15.75,7.363981247930919
15.75,10.554402723077775
11,1.0500867622962267
4.5,0.5448487978765861
4.5,0.6412914368069792
14.25,7.628669891544769
8,0.33447671666623346
16.5,13.316661556449944
12.25,1.9387124884152713
9.75,0.49345043559053164
9.25,0.5948420570164359
7.5,0.7880980813246049
3,0.48661330225179744
3.5,0.4688577821168469
4,0.4224139890706568
13.25,2.0962254161310274
15.5,8.38363664588268
16,16.83601136565189
4,0.3921495647955128
15.75,14.415568003575828
4.5,0.33124520443098676
14,14.239026609329668
8,0.580998540357389
2.5,0.3607268136122281
17.5,10.646919551632434
10.75,0.4908422143777974
17.5,7.918038164422806
15.5,11.366327791183743
15.25,8.605790937876069
18.75,11.308352916522162
6.25,0.42184196876866104
5.75,0.7840668583449185
15.25,7.084726869580976
4.5,0.46636507187965454
16.25,9.338463377148821
8,0.5845589792456714
15.75,8.945059324483244
8.75,0.7135056928545435
11.75,0.8065324837722633
7.75,0.49958475479218484
17.25,10.247844151781935
8.25,0.4463860028969408
9.75,0.8062959271232817
5.25,0.41596665395215365
17.25,10.74344095579024
14.25,6.057746823256583
3.75,0.5100957820478803
8.75,0.4876435035525634
11.5,1.9126370348159862
9.75,0.6775530489032008
5.75,0.7556667020987168
10.5,0.4133026732862872
5,0.6676807994461201
5.75,0.7503527599068479
4.75,0.4254086872035835
14.25,7.701468728599704
9,0.47628916064220356
14.5,7.522633062895678
3.25,0.4425189607198252
12.25,6.2663757577451875
13.75,10.567937181665597
8.75,1.1582598789299932
18.25,9.424360522173266
10.25,0.39341559995408887
9.75,0.7667563122605792
6.25,0.9174202373582693
11.25,1.1952807066436453
11.25,0.4593324199326231
17,13.021728286439775
2.25,0.5894032038977315
17.5,21.90589881369733
16.5,7.728674015157623
9,0.7337122575092699
18.25,13.010535065936757
11.5,1.2065163573057864
8.5,0.9616839941215772
15,7.507827262682533
15.5,5.856580597972687
15.25,5.635458207436062
15.75,16.47752863149366
9.5,0.5659677778845743
18,10.86767565843638
2.5,0.6869725881054545
7.75,0.35366365582315545
3.5,0.5205547249700924
7.75,0.8600467088898287
18,20.500587832693864
18.25,12.924920085872417
15.5,5.591783224618374
18.5,9.47524873855681
14.75,12.020504693941241
14.5,6.67412847146869
5.75,0.6157089529426693
9.75,0.9418652512776762
16.5,7.192276043512205
12,4.021257824320621
14.25,7.111394318376749
6,0.3667771702910979
12.25,1.0671172370104818
4.5,0.3923323417444793
18.75,16.09286715268014
12,1.4426845452977373
2,0.41426426936372235
7.5,0.3976705278086465
10.25,1.2378388777859952
8.25,0.6593048338916713
5.5,0.6238050986348649
14,13.299364294052593
17.5,7.128014093882535
14,3.126404488081633
6.5,0.4229187056055618
7,0.7086487053472736
12.25,1.9193906533816698
4.25,0.3175625515988158
11.25,2.458184123407325
9.5,0.706856863741417
15.5,43.48648076804596
15.25,6.986978410806071
11.25,1.1784943519859405
9.75,0.9747487276972732
12,1.6739096800254067
6,0.4482640268646438
18.5,16.641674901394225
12.25,0.9074088468295367
5.75,0.2526611679778798
16.75,12.880906006952008
9,0.7702663226376478
9.75,0.5423636950397808
15.25,5.4300194053443445
6.25,0.3271813205195583
10,0.5150083575172955
6.25,0.4687764240846198
7,0.79699092763915
16.5,13.400090677965249
18.5,17.810478744012165
11,0.6824244552973365
8.25,0.7464816793856909
15.5,18.923966888062342
7,0.37831799993621923
18.5,8.728096330162716
12,2.4125956177202843
6.25,0.84632184542239
10,0.8636989357071307
12.25,3.1612984580541967
14.25,5.3350673071672325
14,3.6952715279099464
12,2.492511179111362
8,0.595880729193363
12,1.4055228587768112
5,0.4653563968052756
18.25,10.32060467792379
15.25,13.281739489740739
8.75,0.5844337179372341
17.75,8.609942387423054
16.75,7.207535040288638
8,0.47357576272624197
4.5,0.39065284683396706
10.5,1.0161576839601896
15.75,11.790151258263045
6.25,0.31937831285135543
17,11.431062353595285
7.25,0.4018421637859022
3.5,0.42141990129195983
15.25,9.27305885792915
2.5,0.32645898751126984
9.75,0.4579006220348208
14,2.534114659077727
13.75,4.108566778399854
3.75,0.3759652500836604
7.75,0.5467510825970148
3,0.44546556221646694
6.5,0.628291444413418
12,0.46423778812107036
2,0.39749244111284104
9,0.9294677476316261
9.25,0.3660003258989933
8,0.6281461283855597
16,8.711723056392684
18,14.843080085258578
8,0.6793133185618381
11.5,1.1545289779404688
17.75,14.59692515485723
7.75,1.3554354146941565
8,0.7889930868229806
15,6.97235440180262
8.25,0.43564928604420805
6.75,0.5257694514304477
9,0.3766823417795006
10,0.7860373808414273
13.5,2.882839337185805
4.25,0.7085086522391022
15,9.343451902355964
10.75,1.6562490418153162
3.5,0.5188675499254051
12.25,0.8857346452584836
11.5,1.8711275847311781
10,0.9437560878720168
8.25,0.8687236385386394
18.5,13.07657948959419
10.75,1.098777736266938
18.5,16.923070862274137
6,0.48814931885366025
11.75,0.80041609756007
12.5,1.8202774839798597
3,0.34872193990217654
8,0.6170256733367783
6.25,0.4218141248030403
8,0.8313111826557102
16,15.287949823949107
14,8.583419479493209
17.25,17.566411513086976
15,8.319670898364866
4,0.3561432866238772
7.5,0.45382149909693437
15.25,23.0845248866311
5.75,0.44174846112673344
3,0.33902896300261304
16,8.58773341010455
6.5,0.40689850924470783
10.75,0.5887076438139272
2,0.622397951574611
10.25,0.7994557207433242
12.25,1.271134717487576
16.75,14.69166882372617
3.75,0.38840057504011627
7,0.406712373564475
8,0.7810200876067382
4.5,0.3417027188090046
12.75,1.1971322390685415
17.25,7.455864081712039
6.25,0.4298140657101906
16,14.737117972630912
5.5,0.6363326262844778
15.25,8.556108975498628
16,11.487887168818975
7.5,0.7024809651233109
10,1.1808593507529863
4,0.5110025869801564
15.25,6.205645211202686
6.5,0.5137845599853933
8.5,0.7939535729678237
17.5,10.026148658318457
13,5.146685897609707
17,7.53126710983885
14.75,9.898278906711282
13,6.184927968488574
6.75,1.8896926191109205
13.25,3.1999965693362227
3.75,0.45190908294755106
8.75,0.6655303183810878
8.5,0.38950221564458426
11,0.8584615975049862
5,0.6072919495128196
16.5,11.0756563530421
12.75,5.638091009823821
5.5,0.3176229111922644
8,0.7048793178898838
13.75,3.0684350112224332
4.25,0.35236234727480625
4,0.3290847731394793
3.75,0.4796590625172117
12,2.586202471847961
2.5,0.5135005157331554
14.75,5.74964592036271
3,0.5910487312023335
4.25,0.3812228164431743
14.25,13.574476835864237
11.75,1.4513345332117873
12,0.7855480026879625
7.75,0.5672857347848204
10.5,0.8341572288345839
18.25,9.961172990824227
6.5,0.4976194338647498
3.75,0.4749436554042306
4.75,0.5529736238641815
11.25,2.2527912920800897
17.5,11.663406578828676
11,0.4495633024064353
17.5,7.354350516813012
11.75,1.2830834506882614
9.75,0.6469108207191903
8,0.8500669396885207
14.5,5.245209932466365
18.5,19.319561757216427
4,0.789738765091244
12.25,6.677468954885155
4.25,0.3469894950395509
9.25,0.8048989965996329
10.25,0.6188636270380947
9.75,0.6900231840597476
12,2.7299732975809428
7.75,0.4828372649161309
11,0.5667240892664243
13.25,8.59633305159422
10,0.9206197147891214
8,0.7521984292237355
2.25,0.3202685250770947
18.75,18.71328113913577
13.25,0.8382109594893404
14.25,5.649385897169127
4.75,0.6295957012441472
9.25,0.7412286850088672
14,2.534532525966944
4.75,0.6223069012562316
5,0.39812554403041056
18.25,13.580301845818651
17,6.887751734020147
14.5,7.770509556527617
6.5,0.8092743725186742
10.75,1.3351403240699593
3.5,0.4105639075589889
12.25,1.4139612350280657
4.75,0.3295572556874462
9,0.3905538010777955
9,0.44836804849665024
19,9.489733833068362
19,12.214487953435711
9.5,0.6793656618684074
15.5,16.873189641809542
8.75,0.6628533692985894
18.5,12.153558764530041
19,22.09536448361004
17.5,18.446227965352406
14,6.7759434223736035
12,2.7111030100726716
11,1.1333452328927958
15,11.102225077450965
17.5,13.95932030476037
9.75,0.560298846622218
2.5,0.4235423221629011
9.5,0.9078268847588099
3.5,0.4370272288440525
8.5,0.8035327156859644
16.5,12.185421282541792
19,11.818822440846738
17.25,15.4200839565032
7,0.7293527427672222
17,23.4203792277263
13.25,1.7915436326368674
10.75,1.1787327194214545
11.5,0.7493233218959376
15.5,9.129158903506482
2,0.44635553492087887
9.25,0.8990905297861754
15,20.774975413549836
8.25,0.24325949987812587
9.25,0.8011522490558552
19,10.151870271876097
11.25,1.314249031701526
11.5,1.6934526574732696
6.25,0.5471736392548194
3,0.4568129592307589
8,0.5866505290930539
17.25,16.404575442038517
12.25,1.4859489365564118
15.75,10.10026092089241
15,9.511281692579017
5.5,0.4127840423747108
14.75,6.7867747485384236
17.5,16.30402787054455
17,16.084842380305727
10,0.3390906255322755
17,16.3706868707902
13.75,8.561521386329076
8.75,0.3282227169851901
18.5,13.733267634849053
9.75,0.798128052685655
16.5,17.879815695076047
5.75,0.6112804853769647
9.5,0.8800694885793195
11.5,0.9132874398363845
12,3.2710920371406442
2.5,0.33318070315129883
11,1.518829750880047
9,0.7359166374504967
18,19.69445282451592
11,0.36061864485820766
13.5,4.415066095087252
8,0.5967918779736069
17,14.271080313473039
13.75,3.196855814043749
6,0.5582509159888153
2.25,0.4635810368204251
18,10.432095129556178
5.5,0.575092764837063
7.5,0.44073266612025447
11,0.7147773196915539
7.75,0.3456575396196615
2.75,0.5273775874069917
16,10.473514521250614
2.75,0.3861255329035263
14.5,25.868345558316918
17.25,14.206536079490538
17,8.834312789531225
8.5,0.5667791049717593
6.25,0.3849625279381
7.25,0.326259110765066
17.25,19.74223512422984
8,0.46789615123394196
18.25,8.34257960314295
14.75,8.90005237465354
7.75,0.5895179602992289
3,0.4605220048249741
7,0.6524249144128219
4.25,0.6974972650222021
8,0.36566427680403596
10.25,1.0507317683333561
15.25,14.07600060138605
10.75,2.0493420813695997
5,0.44758881547879814
17.75,12.288465152854334
17.75,11.683701849842477
17.25,7.545771189777917
3,0.3860855692041087
12.5,4.02591108142169
18.75,11.279345029780115
3.5,0.5011333794156989
10,0.9124951995495629
6.25,0.9310944039700465
10.75,0.7236701714065985
14,5.196544604080611
6,0.5585074455258653
3,0.30819322129812343
16.25,12.71827457136374
6.25,0.5127505776282657
13.5,5.839806349339765
9.75,0.41229635136704906
15.75,12.782542400608495
16,10.91682950419573
2,0.35786086146379703
15.5,7.2203496544784915
5.25,0.329536103280514
18,16.8796551034493
13.25,3.7768829349453172
10.5,0.8275401630849464
2.5,0.32604230500522663
6,0.38138427561234917
12.75,3.127163991152947
12.5,2.31868133553859
17.25,12.42654596807245
10.75,1.127666009533049
8.5,0.8337603655368837
15,7.196657201272956
2,0.36694367453239807
4.75,0.5784604576939478
5,0.34242091041860323
4.5,0.4490977927510673
7.75,0.33525077266871595
13.25,5.708817871876166
3.75,0.6292440617389119
6.75,0.43243927942690524
13.75,2.9885486961327015
4.25,0.5616734366058159
15.25,9.57069878961006
5.25,0.3406317933649642
14.5,4.3976659635872215
12.5,1.3375823631189199
12.5,3.618033835145457
15.25,11.385660407165865
9.75,0.8859970291358172
12.75,14.845781523257493
7,0.5480422396775845
14.5,7.957283223588444
13,3.2097115811994565
3.25,0.46991168355592183
12.5,4.530154653494246
18,16.81145177594356
7.25,0.8410097437664256
4.75,0.36578851764835524
17,12.835656134456938
2.5,0.3604199005256163
3.75,0.4057082830826557
15.75,7.036882759335804
5,0.48955835504864126
11.25,0.44582445130142584
2,0.29877695167719204
8.25,0.4114403006574619
2.75,0.46074547715760567
7.25,0.41819939771889625
18,14.083831815168775
8.25,0.730147853435467
13.5,2.0567865740329694
16.5,12.003317763505025
18.75,10.95194244524307
17.75,8.743917585428633
16.75,12.545336709176786
18.75,14.37450779137056
8.25,0.2851056117348919
11,0.8987006829524671
17.75,11.42128997325892
12,2.9763904407786965
6.25,0.5698229175950509
9,0.7288367541941162
18.75,10.488323277578216
18,11.552529832814866
4,0.273551056237523
6.25,0.4107615134873589
7.25,0.38721863684184754
10.75,0.611050183490859
10,0.4005293137683871
5.75,0.5367018287606885
13.25,4.669162162229986
5.75,0.59711646091977
9.5,0.8401861581072965
15.75,7.779468076244412
7,0.6003386801179906
2,0.3402685164036986
14.75,11.202519019699196
9,0.512976383855409
13.5,2.635299228230259
17.25,12.36295656105844
6,0.4634456932004556
8.25,0.7113664456463166
5.75,0.5926688198476358
2.75,0.36523505223789193
19,15.83427883322654
11.5,1.0957877586919975
19,11.011612238693798
6.5,1.1939429404551498
8,0.5652587936127444
8.25,0.7572813018141953
8.75,0.4345464295627661
2.75,0.47548434293532665
5.5,0.42971946922008974
14,2.9672496208788557
16.75,13.69439365553285
5,0.7404905647191521
17.5,11.407619645518771
18,12.197946260035623
12.5,2.144943163937389
11.25,0.7281973959205317
8.5,0.5273998095468369
12.25,1.54205906369371
16.25,9.006292163265188
7.75,0.7016020914718115
17.5,18.126040153396957
8,0.6698925928617192
6,0.3867773099885025
16,9.793011420666163
18.5,14.006909758231972
10.75,0.5559137798583706
19,9.728225085708985
14.25,4.3769493064062805
11,0.7563308075840525
5.75,0.6806763826303058
6.25,0.34667949666065356
12,1.7595500616529418
5,0.7741506652977428
18.5,14.820171819247479
18.5,17.09398706348068
5.5,0.5070099547817113
16.75,12.93141176059419
19,19.76127212367173
5,0.3721059335783217
10.25,1.0093323461265271
13.5,1.5225840932635417
2.75,0.3686770089767344
13.25,4.364469824729214
15,4.692834022354401
14,5.422240731621649
7.75,0.4207469126053045
5.75,0.42086535607943776
11.75,1.4607445602873796
5.25,0.6062885571149732
4.25,0.4966008133309938
5.75,0.5878753971581082
18.25,11.514641864372244
11,2.2911485023234928
8.25,0.5335968933164654
12,3.5923043145253213
14.5,4.521592263280185
13,2.8079163108224705
9.75,0.46193083834442494
6,0.4197376552862033
4,0.5934154017321827
18,10.9179277551945
15,9.705771401776877
3.5,0.47588243918067075
18.5,12.966333164431303
3.25,0.37192154176163605
17,16.081047754666997
6,0.5533165547718052
9,0.6870309257080127
11,1.607508524688616
14,6.59919547893082
18.75,9.299046257134572
4.75,0.3968291776166853
13.25,1.0963351430161625
3.25,0.38869758628753803
4,0.36988198829050173
3.5,0.31446695091795046
15.5,4.711595211215565
3,0.49121747931459503
13,3.4710313239852644
18.75,10.764326383796398
4.25,0.47801232680888883
15.5,10.66157123539919
11.75,0.30403584298346453
15.5,8.879031892655007
3.5,0.40591389301900116
12.25,4.223563793739962
14.5,5.53643793284712
9.5,1.3108679537563022
18.5,6.61304880509487
15.25,16.774018320064563
9,0.5578865974413398
10.5,1.269253741202862
19,13.353897243321692
6.75,0.6165534606408911
3.75,0.45670309522381825
15,15.589597795871242
12.25,0.4490342667778668
13,6.62758869212132
11.25,1.4238130632361305
8.75,0.8111780041748494
