age,v
6,0.5478067496497729
14.75,15.64622318231687
4.25,0.41997847038095704
17,11.773213165375925
5.75,0.4171555005309121
3.75,0.4684882505862697
4.5,0.4421379901472391
9.25,0.4834783699551777
7,0.9058839875433088
17,16.681193188788228
7,0.3490301737478527
10.75,2.6172461370418563
5.5,0.7043924003784989
14,5.0743849762675355
11.5,1.3564805139663507
18.75,14.809347886636207
6.25,0.8849535969142902
4.5,0.4334155952426674
14.5,5.9612939103679805
15.75,10.439488157852798
16.25,15.598647635483063
11.5,1.235094285729828
13.25,3.174037609419339
6,0.47355706554218846
13.5,6.088821767506946
5.75,0.3668565090818634
17,14.101787927747965
17.25,10.113435229025951
10.25,0.45999462515356165
19,11.240046117803026
2,0.4350875679074879
8.25,0.8904211980493454
5.5,0.46964360020094936
11.5,0.4369882777282904
8.25,0.8771803749551484
15,10.651934497092995
9.5,0.6020814044436311
5.75,0.5010863477368754
5.25,0.4017878602675966
11.5,0.7523524209730843
8,0.4017441845315637
14.25,5.95902141211058
3.75,0.47176412329652256
4,0.8652823925214909
14,4.493731085445089
12.75,6.105013457249182
6,0.5990032783310245
2.25,0.3024646029818116
11.25,0.9282140296825891
2.25,0.46253978796079614
2.25,0.4738761519921683
14.25,5.301113241616264
13.5,6.593475054860025
7.25,0.7929815458776237
16.25,13.431396493007595
13.25,6.676015830464952
3.5,0.42368444893189616
14.5,11.172909515365518
16.5,15.845614553929696
14,8.056364639633468
12,0.8685458759970379
14,13.08769374753137
7.25,0.6180188910375778
16.5,11.679752312850127
6.25,0.5733386672246437
8.5,0.6320044204983779
9.5,0.4354893911724072
5.5,0.6843572105171669
4.5,0.4298054018557948
14.25,7.599322387497006
2.5,0.6583677491783059
6,0.6210472588746305
14,7.677496420733223
7.75,0.7256535226365695
9,0.4810427378103711
10,1.0390194062310203
13.25,1.2649604909371808
11.25,0.8190425880577678
18,9.732063033604879
10.5,0.6041070746697611
3.25,0.41517780773588175
16.25,9.837811770064466
9.25,0.5545739746260699
5.25,0.43863548529119956
15.75,13.289078101569133
12.25,3.1644324956600203
13.75,5.2185426489588265
4.5,0.5750846704008205
11.5,2.0783806785365586
10.75,1.075728364142922
5.5,0.5196427682769543
14.25,9.151250709756637
12,3.5923043145253213
15.75,8.00342868031588
5,0.2938369849392394
17.5,12.910106847439513
2.5,0.6869725881054545
12,3.382914179503898
10.5,0.708438092483663
9,0.5610180882006545
3,0.3335185798004564
3,0.42226672828792855
17.5,12.430441924392298
16.5,8.641901202526483
8,0.743462119523416
15.25,7.280018164782806
4.25,0.6400346929708298
4.75,0.6135194402100701
6,0.5233956660514395
6.25,0.6641812393011621
14.25,10.387470641886967
8.5,0.9039165690687785
14,8.595647854345755
9.75,0.8859970291358172
5,0.4714072012888411
6.25,0.5471736392548194
18,14.004739891466565
2.5,0.5125703849616211
4.75,0.5558460377604018
5.25,0.32492406687060477
2.5,0.37609089955915415
19,17.36626083071696
6.75,0.6206380690944506
7.25,0.716580455641395
6.25,0.48250285342230265
10.5,0.6740354442885675
8.75,0.5334193306849163
12.25,3.8352607164887207
17.75,11.594725782450878
14.75,11.245596361540592
16.75,17.363605443144543
10.75,0.7169666786810576
10,0.562785360904373
17.5,14.599706763032051
2.75,0.4179587640261221
17.75,13.176342499516819
17.25,13.855529527488454
15.5,9.10434812645614
4.5,0.6057722886210775
15.25,7.741877041558936
11.75,0.7226650719856299
15.25,13.082827144292219
4.75,0.6228573865338224
11.75,0.30403584298346453
7.25,0.42886656757809144
8,0.5036168780232155
18.25,8.524798183609386
11.75,1.3191088971242515
17.75,11.023733088258005
14.25,2.221841550795057
11.25,1.9132551497536505
7.25,0.9308295842839586
16.5,13.674378461339504
11.75,3.353563940047387
10.25,1.3595531012036455
8.5,0.551417766624032
8.75,0.6822457064386225
3.75,0.4877022337543916
15.25,16.675253905295687
16.5,10.147598560630277
4,0.5732546665460942
10.25,0.5171576884217218
15.5,9.657894829873507
18.25,9.552409781920849
9,0.4161100820598072
8.25,0.4092635786801646
17.75,12.830061754900127
14.75,6.637502729978038
18.75,14.024749660539666
12.25,1.6127923395900965
13.75,7.324000122737379
5.5,0.8114059273957025
7.5,0.7024809651233109
5.25,0.6062885571149732
18.75,14.88737250305549
11.5,0.9164072944293922
7.25,0.5808273786318616
8,0.8313111826557102
13,6.689520972825766
12.75,3.0525622316168484
2.75,0.2515214243985008
17,18.891812870230233
18.5,13.950347725204288
9,0.7088555701972927
12.25,5.9169939145073815
2.75,0.3383568997107825
10,1.11163852986295
4.25,0.5117214524913597
2.5,0.3067638248148188
18.75,14.680615884831802
6.75,0.5376833128868246
17.25,13.130940649363605
9,0.35854706994413066
4.25,0.782335145210688
4,0.37185556343778847
18,12.247592535479917
17.25,10.735922410123383
17.75,14.399187931150708
6.5,0.4985288646430601
5.5,0.841902807423298
17,11.949659782986608
6.25,0.4934777145523682
9.25,0.34938680606241596
3,0.3581519894157016
7.75,1.3168255190117581
13.25,3.1999965693362227
12.25,2.8667223538472313
11,1.7225299027408842
13.25,4.440348596037139
8.75,0.5001976045906282
15.25,4.306461773246679
4.25,0.6621145993221337
6,0.6377295064006121
5,0.5157129765442805
13,3.6650467129852853
17.75,13.59780599461641
10,1.4645132377742003
9.25,0.9102919826482162
11,1.421120335698355
10.25,0.652569665597194
9,0.5578865974413398
13.5,3.5083770994273675
9.5,0.4116567965933686
10.75,0.7484046164489472
5,0.39799106927370964
14.75,16.841838349841286
13.75,4.413979144331793
16.25,13.591883835815263
10.75,1.3038066412912332
15,7.009887249496123
11,0.6824244552973365
16,12.683421608179202
8,0.7451559788050173
18,11.2991841003023
18.25,12.044470132650495
2,0.3998983922505613
2,0.3843949691394804
12.5,2.40465819064631
11,1.2812016042879384
9,1.198598321389523
18,16.469664697659923
11.25,1.2115500984702312
3,0.468826704510407
19,21.875011103722983
11.25,1.6948109401903035
13,15.36890497815619
17.5,13.061993262302185
14,8.583419479493209
10.5,0.5354436524724804
15.25,10.66489328296859
10.25,1.0252321225941343
18,12.64899566508497
6,0.5482190954024077
2.25,0.3320847617699872
10.75,1.2260693008128942
3.25,0.5655354727109287
3.75,0.7146152174814185
5.5,0.4117737501051754
13.25,8.59633305159422
6,0.5054407989646508
4.75,0.6147139092430111
5.75,0.6690919236193854
17,9.297357181787811
5.75,0.43770559546653187
2,0.622397951574611
8.25,0.7211798791499597
14,3.2771963752208797
7,0.5685447858967818
3.75,0.7310776001748608
9,0.6898671611595749
9.75,0.798128052685655
11.5,1.3573182660672087
18.5,12.680841479664894
6.25,0.9395719030158979
11,2.481652441117386
15.5,6.390645441143823
17.25,10.79745685283412
11.5,0.9931655008743299
9.75,0.6413304551379883
8,0.4115027885332521
14.25,2.4998779232401827
16,15.0713553561618
9.75,1.061629003415517
4,0.5678896515365237
4,0.42826000246464213
2.25,0.39500996296552154
10.25,0.7745667033073506
10.5,2.3127399824345134
10.25,1.276248960676205
11.5,2.704634335159121
16.5,11.42249890630175
13.5,9.032821609817363
17.5,8.665871678593483
12.75,2.806851549290031
16.25,10.79522527932262
3,0.3551092610571215
18,12.197946260035623
14,3.6506027409661486
18.75,15.15892061542159
13.5,2.7801798857404685
10,0.8202268054857434
6.25,0.590941216430259
4,0.5876377021102357
8.75,0.43366499219977195
11.5,1.1060328264956498
6.5,0.49784631005485735
7.75,0.4185631910347278
3.75,0.45670309522381825
9.5,0.2806259468355279
7.5,0.7318695116576923
8,0.5342519216884177
14.25,7.701468728599704
11.25,2.3886797738520444
8.25,0.6509616691019136
14,7.277167766402995
6.25,0.8303608228434556
15,5.910343606548356
7.75,0.7643796225316183
