age,v
16,9.482478729342361
7.75,0.8600467088898287
13.5,2.0593218430859115
6.25,0.31937831285135543
18.5,16.165452016207844
11.25,0.8852050628373536
11,1.607508524688616
15,9.511281692579017
7.75,0.8410453082023835
15.75,8.945059324483244
8.5,0.7939535729678237
18.5,12.966333164431303
2.75,0.47548434293532665
4.25,0.48338672207767847
12.25,1.0671172370104818
3.75,0.6314197972387632
15.75,16.47752863149366
3.75,0.5100957820478803
13.5,4.415066095087252
9.75,0.9418652512776762
5.75,0.5926688198476358
6.75,0.5900321035700077
14.25,5.593639121006512
19,13.353897243321692
17.5,18.647645332803172
18.75,10.17648289430128
16.5,12.037713475662745
18.25,12.924920085872417
16.5,11.138026795266036
5.75,0.45664768850594223
17.25,17.566411513086976
2.75,0.3861255329035263
15.5,16.873189641809542
16,14.006448900495847
2.25,0.48680408236046424
14.75,9.898278906711282
11,0.7563308075840525
7.75,0.49958475479218484
6,0.5582509159888153
18.5,12.153558764530041
17,23.4203792277263
4.5,0.46636507187965454
11.5,1.002973435453443
12.75,3.127163991152947
16.5,15.845614553929696
18.25,11.514641864372244
12,1.6739096800254067
8.75,0.5844337179372341
15.25,5.4300194053443445
15.75,14.415568003575828
13.25,7.00358554530578
11.25,0.4593324199326231
8.25,0.7572813018141953
5,0.39812554403041056
18.75,10.683286959307436
8.25,0.4092635786801646
2,0.4359137839291111
11.75,1.2830834506882614
17.5,11.663406578828676
14.5,3.5519264856235866
11.25,1.1784943519859405
8.75,0.6655303183810878
2.75,0.3474722453940384
7.5,0.5004177003003871
11.5,1.8711275847311781
10,0.9460508490908887
15.25,5.561382280293156
8.25,0.4502537972699141
11.5,1.0957877586919975
12.75,5.638091009823821
12.25,0.8857346452584836
11.75,1.6025696896435757
17,8.834312789531225
2.75,0.46074547715760567
8,0.5866505290930539
16.75,7.207535040288638
14.75,13.938134697343466
17.25,7.545771189777917
3,0.413734896915573
5.75,0.29832301893039603
12.75,1.7021537570283904
19,11.818822440846738
13,3.9106262758640695
11.25,2.4956611751841327
16.75,18.20296858754854
17.75,14.59692515485723
9.5,0.3825254366762675
2,0.29877695167719204
17.75,12.288465152854334
14.5,4.521592263280185
8,0.44293273265979344
15.5,5.591783224618374
18,18.117706087978377
10,0.8636989357071307
6,0.3867773099885025
3,0.30819322129812343
7,0.5480422396775845
9,0.5578865974413398
12,2.4125956177202843
8.25,0.2851056117348919
4,0.4271177691708909
15.75,7.363981247930919
14.75,13.103067303926206
10.75,1.3351403240699593
10.75,0.611050183490859
11,2.2911485023234928
7,0.5346451226592814
2.75,0.3686770089767344
12.5,7.66059720901894
8,0.5652587936127444
8,0.6170256733367783
13.75,9.017217360293229
3,0.5129933665617935
8.5,0.38950221564458426
14.5,2.641596038527032
2.75,0.36523505223789193
4.75,0.6295957012441472
3.5,0.4370272288440525
4,0.4020119965869114
14.75,12.020504693941241
9.25,0.6911294009607853
12,2.7299732975809428
17,14.120761012448185
7.75,0.42039459866229806
17.5,13.95932030476037
2,0.46266469814006045
12.75,14.845781523257493
11.5,0.8573994476937161
9.75,0.7932475670777129
4.75,0.6223069012562316
14.25,13.574476835864237
11.5,1.2065163573057864
13.25,4.266538950496982
17.75,13.879080456475016
15.75,10.006578098047788
11.5,1.1545289779404688
2,0.36694367453239807
10.25,0.8638561348090481
18,14.083831815168775
3,0.5910487312023335
15.25,5.635458207436062
9.75,0.6775530489032008
6.25,0.7086803852719931
17,11.915043639446115
18,9.39491329124834
9.75,0.41229635136704906
10.25,1.0599371423156563
7.25,0.6390670979387137
9.5,0.5701292566089705
9.75,0.9747487276972732
13.5,1.5225840932635417
8,0.5845589792456714
8.5,0.8035327156859644
11,0.6824244552973365
7.25,0.6388933237917598
3,0.34872193990217654
7.75,0.4828372649161309
18.75,14.37450779137056
15.25,8.556108975498628
7.5,0.7024809651233109
17.75,11.42128997325892
2,0.35786086146379703
17,16.081047754666997
9.25,0.7689035725959704
11,0.36061864485820766
7.5,0.7880980813246049
15,15.589597795871242
12.25,0.9074088468295367
19,16.30069319114626
7,0.79699092763915
14.5,8.767389715740961
10.5,0.4133026732862872
13.75,4.108566778399854
5.5,0.5140815501520101
10.5,1.0294612253813955
6.25,0.84632184542239
11,1.0216196539004165
12.5,4.02591108142169
6.25,0.4107615134873589
18,9.670424101326834
9.25,0.7412286850088672
17.5,16.30402787054455
8,0.595880729193363
5.25,0.6062885571149732
15.75,7.036882759335804
14,2.9672496208788557
16.75,11.786102875357017
10.25,0.5255651586896543
7,0.6003386801179906
3.5,0.5205547249700924
18.75,16.977850019874626
18.75,11.510355403336044
11,0.8241752822897982
2.75,0.44136580445372786
8.25,0.43564928604420805
5.75,0.8527588838552036
18.5,17.810478744012165
10.25,0.8123526069877428
11.75,0.30403584298346453
6.5,0.628291444413418
12,2.492511179111362
12.5,2.8677288371043836
9.75,0.7667563122605792
9,0.7702663226376478
9.25,0.5948420570164359
3.5,0.47588243918067075
17.25,13.573813394301766
9.5,0.4645115614424306
8,0.46789615123394196
8.25,0.37892935241015757
14.75,11.202519019699196
12,4.021257824320621
3.75,0.37898138170378054
6.5,0.6210455466785556
9.5,0.706856863741417
6.5,0.4229187056055618
17.5,11.172955145970342
14,5.196544604080611
5.75,1.1538555879795866
18,16.8796551034493
15.75,10.554402723077775
14.25,7.701468728599704
9,0.7337122575092699
13.25,4.364469824729214
9,0.47628916064220356
11.25,1.1952807066436453
13,3.2097115811994565
7.75,1.3554354146941565
4.5,0.3923323417444793
9.75,0.798128052685655
17.75,8.743917585428633
3.25,0.38869758628753803
8.25,0.4463860028969408
15.25,12.866733615394631
12,1.4055228587768112
11.5,2.5534773526181724
9.75,0.9495449495261092
12,1.4426845452977373
9.5,0.5659677778845743
8,0.6793133185618381
3.75,0.4969447589162625
16.5,8.279520640320078
15,20.774975413549836
2.25,0.47564885092513753
6.25,0.47259501542456056
6,0.8923617512198373
2.5,0.32604230500522663
13.25,3.2664138682342663
14.5,8.32099733535824
11.75,1.5416762482273663
3.25,0.4425189607198252
4,0.789738765091244
5.25,0.329536103280514
4.5,0.6412914368069792
2.25,0.4059102668095469
4.5,0.5448487978765861
4.25,0.5188616922844459
8,0.7521984292237355
3.25,0.3963009283949812
8.25,0.6790686995102482
16,8.58773341010455
9.5,0.6020814044436311
15.25,7.280018164782806
14.5,7.770509556527617
4.25,0.3812228164431743
9.25,1.266700377462494
18,17.77717138488057
14,4.273827750611264
15.25,9.41527011482653
6.5,0.8461110228194054
2.75,0.42932202198723374
6,0.5585074455258653
16,10.91682950419573
3.75,0.439154748990309
3,0.4605220048249741
7.75,0.33525077266871595
11.25,1.314249031701526
3,0.49121747931459503
10.75,1.127666009533049
3.5,0.46837150926600063
5.75,0.4238166743187516
9,0.7288367541941162
13.75,4.413661542544382
2.5,0.3607268136122281
5.75,0.5367018287606885
6,0.4634456932004556
15.25,8.605790937876069
11,1.1333452328927958
13.25,5.708817871876166
9,0.44836804849665024
5.5,0.8114059273957025
14,3.126404488081633
15,6.6668364515783995
8,0.7810200876067382
5.75,0.42086535607943776
15.25,7.084726869580976
12.5,4.991874435748887
10.5,0.8341572288345839
2.75,0.5273775874069917
4.25,0.3710596482820779
11,1.518829750880047
3.25,0.5659920399100988
2,0.4082306468941885
15.5,8.116143789359441
18.75,10.764326383796398
17.5,18.126040153396957
