age,v
2,0.409922819138369
2.25,0.6226072186602598
2.5,0.4528426548596296
2.75,0.48456936472958667
3,0.40017767761074063
3.25,0.4268579735478753
3.5,0.46656390951979215
3.75,0.5262043860878715
4,0.42115639050083203
4.25,0.3002615304586188
4.5,0.4508027786201718
4.75,0.37993419246029514
5,0.3339256579024572
5.25,0.7764660155271654
5.5,0.5905580232609383
5.75,0.76585387554955775
6,0.5740478181119922
6.25,0.41204736278175896
6.5,1.0063029406717672
6.75,0.7184025406838798
7,0.5390603379069513
7.25,0.4612591327745198
7.5,0.5037352261663927
7.75,0.9795714074017471
8,0.6697584034122899
8.25,0.5773802317092005
8.5,0.5933265479275045
8.75,0.3809003836292347
9,0.5707365731363893
9.25,0.36806276283315836
9.5,1.3005688384168457
9.75,0.4412354771120136
10,0.9980720801813275
10.25,1.1893473762393174
10.5,0.8132509240726357
10.75,1.2806891579878381
11,1.5990787792201024
11.25,1.1372324336927744
11.5,1.1310998759992328
11.75,0.6594795756809823
12,2.5004617205927984
12.25,2.3873313363958433
12.5,2.1111601121962833
12.75,6.547131813105106
13,7.6265661769715125
13.25,5.2894604942282335
13.5,4.552435251383596
13.75,6.384229189101521
14,6.330965927539024
14.25,16.25782808446516
14.5,2.140589648659643
14.75,8.369847903430273
15,12.474186716639778
15.25,8.786968621272747
15.5,11.867752529058327
15.75,11.986137073339691
16,9.066424779038991
16.25,16.253425642544336
16.5,13.709652389323844
16.75,12.019638542398159
17,13.972860832432634
17.25,15.19652506541887
17.5,13.654580508286218
17.75,15.029499297836978
18,11.710385189289727
18.25,8.426274984690252
18.5,12.606965124272286
18.75,17.248619475079494
19,13.169710487383728
2,0.3681049048755055
2.25,0.3915351424441241
2.5,0.45628959153373133
2.75,0.2540504261719206
3,0.34490021973653234
3.25,0.5130200827462118
3.5,0.4337798172779551
3.75,0.3418069192988563
4,0.3307717503526534
4.25,0.5457766197365326
4.5,0.5452552055873843
4.75,0.8426464834401163
5,0.5944575864832213
5.25,0.5881116121572755
5.5,0.4317413261343235
5.75,0.6589218860626951
6,0.4910156482658547
6.25,0.5004837642951379
6.5,0.43481635887277886
6.75,0.8608851259626868
7,0.4378686524112806
7.25,0.8689796518909638
7.5,0.6136197234279217
7.75,0.48219588412400394
8,0.7818538029616056
8.25,0.5106375020035991
8.5,1.0009631223762612
8.75,0.6707711766702512
9,0.512976383855409
9.25,0.5670484928875577
9.5,1.003857502286173
9.75,0.874780474228644
10,0.693489243425662
10.25,1.7405461430295404
10.5,0.5527448290586372
10.75,1.6019316618355808
11,0.9599682158223881
11.25,0.7349837443626055
11.5,1.2706818831308568
11.75,0.9810371874538469
12,1.1785672912288807
12.25,3.437043355647802
12.5,1.4594127165158053
12.75,5.93291297855741
13,3.844513795092892
13.25,1.2649604909371808
13.5,9.798584476866408
13.75,2.07046362403881
14,3.5610581104457606
14.25,10.960380434840863
14.5,6.409560398887338
14.75,17.401455457600427
15,15.86253188958822
15.25,5.841143235023571
15.5,18.07048228028655
15.75,9.352230510465075
16,10.625534496313099
16.25,11.572337676817044
16.5,17.621180175419465
16.75,6.119668382065162
17,11.750130873663561
17.25,9.536856820486156
17.5,9.77729934777701
17.75,14.38731311493295
18,10.494506619409535
18.25,10.732294736206779
18.5,10.414837849118282
18.75,12.006913837569602
19,9.423186991225295
2,0.5644932843462949
2.25,0.2829064811330227
2.5,0.32014027820912944
2.75,0.6408964638462943
3,0.5227100488223828
3.25,0.7034600582073669
3.5,0.46641997607306324
3.75,0.47592372496818147
4,0.5509177366540965
4.25,0.5847774995880213
4.5,0.5466204289836729
4.75,0.4614374648652409
5,0.5343509639964683
5.25,0.5340355769875951
5.5,0.5675435069305396
5.75,0.48098962106243415
6,0.6204519030706249
6.25,1.0216845073045457
6.5,0.7921179114470265
6.75,0.7160071188852869
7,0.6501854045222872
7.25,0.3967882340384626
7.5,0.42550976743602614
7.75,0.4789322762031799
8,0.6739550669614678
8.25,0.5352829723825089
8.5,0.5203436738471979
8.75,0.3446889812563755
9,0.43749340261099934
9.25,0.5464711617917437
9.5,0.5036603240970781
9.75,1.0361955302373789
10,0.5688360597099067
10.25,1.0100269809252729
10.5,0.39469296442536794
10.75,1.8316803984170367
11,0.7397153850058039
11.25,0.5855338741194516
11.5,1.7878444658116792
11.75,2.604406183254166
12,3.7723038025245783
12.25,2.907414000956729
12.5,2.9488876756327596
12.75,3.1546221751602377
13,1.4865787029321103
13.25,8.03613614562188
13.5,2.4106450770585615
13.75,1.8849909252834895
14,8.085030793388135
14.25,5.690721403580899
14.5,5.734188995588496
14.75,13.219070199091554
15,4.693990909460995
15.25,8.257156758593025
15.5,8.545095656629094
15.75,13.784023107236186
16,10.646489991667773
16.25,9.79827114531459
16.5,15.072814890818744
16.75,9.397522341531818
17,12.711819783671329
17.25,9.89930008952179
17.5,11.857696571408008
17.75,17.149581189918404
18,15.859163536920793
18.25,17.920330622900277
18.5,9.939094288191669
18.75,9.879227172114065
19,17.261984288166705
2,0.2945926477630703
2.25,0.39737493158471465
2.5,0.3190989941333374
2.75,0.30695185329008196
3,0.3700107286767399
3.25,0.5396109874437948
3.5,0.44494493734967316
3.75,0.6314197972387632
4,0.5934154017321827
4.25,0.4447926656873992
4.5,0.3971484828911206
4.75,0.4239555713015494
5,0.6931032717607776
5.25,0.42985338474400553
5.5,0.7605241017206806
5.75,0.693771768389987
6,0.6939538042329753
6.25,1.4545845404471474
6.5,0.5298832022107992
6.75,0.3721856794123333
7,0.5794756663993156
7.25,0.4190487379826271
7.5,0.354394231034262
7.75,0.8103872437459422
8,0.4247805201570775
8.25,0.7930847993017398
8.5,0.36954050000084754
8.75,0.7051222472591626
9,0.7278417747045756
9.25,1.4599844272392166
9.5,1.0187974016674781
9.75,0.6197337489053077
10,2.95127832968936
10.25,0.6758053082517211
10.5,0.9269491379850024
10.75,1.5179640345956513
11,0.656843800372314
11.25,1.3997785801248288
11.5,2.345439254096274
11.75,0.7040703257238217
12,1.653797212231778
12.25,0.3432410473576855
12.5,0.8852016116431116
12.75,3.981039394590425
13,4.08252226716889
13.25,7.459906348993268
13.5,1.5225840932635417
13.75,6.088985556848289
14,8.403586691927693
14.25,5.7245087052490975
14.5,9.92555151236999
14.75,4.9881116406597625
15,9.96869594216626
15.25,9.20531525736945
15.5,10.595375886908618
15.75,9.014262328961454
16,11.222774817277704
16.25,8.222964251677565
16.5,8.45307761410509
16.75,10.523890098453348
17,14.488466171253332
17.25,13.572736571442535
17.5,19.844080916619536
17.75,13.739662984784735
18,10.048103441306125
18.25,11.606372619738437
18.5,20.32157595176732
18.75,14.00465112214254
19,13.182242537472419
2,0.40768118356522437
2.25,0.43238588183557736
2.5,0.49111808526559486
2.75,0.30933400765669194
3,0.38454542059120317
3.25,0.3327081778787553
3.5,0.43008109708024367
3.75,0.5741306338971206
4,0.4934166369152099
4.25,0.48606199769962993
4.5,0.5965097762668541
4.75,0.547555792116287
5,0.55618074288517
5.25,0.37784870712366714
5.5,0.4092112294653609
5.75,0.5075672551852207
6,0.3022095283861074
6.25,0.5132076362919794
6.5,0.5578639861394069
6.75,0.40255451290937944
7,0.5711017581071475
7.25,0.716435209640837
7.5,0.8532400546106967
7.75,0.5939039468474983
8,0.5950429332407755
8.25,0.7692520792867978
8.5,0.43423934209018383
8.75,0.6563807483982111
9,1.312332208179246
9.25,0.8497229164759184
9.5,0.5844981945650267
9.75,1.1079399366268983
10,0.9939214374448354
10.25,2.0021846544854367
10.5,0.8081781591411211
10.75,0.5101847251785122
11,0.9674989060669585
11.25,1.1849512179825352
11.5,1.0725459007424838
11.75,3.0987939403049256
12,4.151121708748771
12.25,0.9349816191710564
12.5,8.747428440358062
12.75,3.944972552351723
13,6.090076099628335
13.25,5.774226311194377
13.5,4.454611931260917
13.75,4.623707584076883
14,2.7830523749017386
14.25,2.2128975880367827
14.5,4.9048782344907815
14.75,7.222139574039535
15,6.961195247529638
15.25,13.210617206541386
15.5,16.635191165497208
15.75,20.082516361986325
16,12.844647921939927
16.25,14.972930312169318
16.5,9.710138746243269
16.75,8.174992469489405
17,12.977099815375395
17.25,12.026348549586224
17.5,13.388640693865172
17.75,15.330745992651416
18,8.481514052300787
18.25,14.817155382213832
18.5,14.828905933676777
18.75,13.519956597566377
19,13.734665365452825
2,0.33879752187604023
2.25,0.41497526393266837
2.5,0.3332519037568785
2.75,0.46267773212307683
3,0.33879736236638985
3.25,0.4793345613087491
3.5,0.2747110983127212
3.75,0.4081138985265582
4,0.43836999891361383
4.25,0.4942034169574652
4.5,0.353388680707989
4.75,0.2594018885228801
5,0.6621791540921821
5.25,0.4051568390024628
5.5,0.5325559230508358
5.75,0.31482176884828567
6,0.554517166085001
6.25,0.7415405454281458
6.5,0.3724565682843366
6.75,0.6983971896022831
7,0.4942081530557313
7.25,0.3542124863673708
7.5,0.44144736989772454
7.75,0.9451550216147238
8,0.4665442425531039
8.25,0.5984183505641991
8.5,0.4106189967993742
8.75,0.6069821381094958
9,0.6459500306575271
9.25,0.9534095770148656
9.5,0.781765330042997
9.75,1.2799627694321252
10,0.6250699666822015
10.25,1.246377121806638
10.5,0.7605159118618352
10.75,0.8488710010458242
11,1.4137979063196813
11.25,3.4690889314131064
11.5,2.752984670497103
11.75,0.8065324837722633
